id_str;created_at;screen_name;text;user_followers;sentiment;funcionality;client_attention;sentiment_code
153683693414801;Tue Jun 14 22:24:12 +0000 2022;Eja97Mr;esq huawei p lite hace menos mes estrelló pantalla cambiado vez iba agarrar cuestion dije agarro iphone rato q puedo conseguir cel;197;0;1;0;1
153683688728501;Tue Jun 14 22:24:01 +0000 2022;ejutv;quito firmó memorando entendimiento fin oficializar compromiso impulsar transición energética limpia entérate;25708;0;0;0;0
153683461705918;Tue Jun 14 22:15:00 +0000 2022;notasbit;celular huawei cayó veces lastimó nunca hoy triste;308;0;0;0;0
15368302734129;Tue Jun 14 21:57:44 +0000 2022;TCJ39;huawei p pro nuevo smaphone insignia huawei llegará pronto panamá;35;0;0;0;0
153682836320093;Tue Jun 14 21:50:09 +0000 2022;ConfucioUST;recomendable vista;2438;0;0;0;0
153682831359908;Tue Jun 14 21:49:57 +0000 2022;RitsuSoraCEO;huawei p pro new edition servicios  google;263;1;1;0;3
153682761276446;Tue Jun 14 21:47:10 +0000 2022;HuaweiLatam;gracias paolo giovanni pic excelente huawei fit;85305;1;1;0;3
153682381558134;Tue Jun 14 21:32:05 +0000 2022;VidaDigital;gusta funda silicon suave huawei;8735;0;0;0;0
153682351746281;Tue Jun 14 21:30:54 +0000 2022;buriker;“twitter for android” jajajajajajaajajajjajajjajajjajaajajajajaj sigue twitteando xiaomi huawei rey saludos;326;0;1;0;1
153681835356994;Tue Jun 14 21:10:22 +0000 2022;BdOferta;cuéntanos necesidades diremos cuál huawei nova diseñado;687;0;0;0;0
153681729208397;Tue Jun 14 21:06:09 +0000 2022;mundoenlinea;“ innovación corazón comercial ” enfatizó liu hua directora china reconocer esfuerzos continuos impulsar lee;621;0;0;0;0
153681664871125;Tue Jun 14 21:03:36 +0000 2022;HONDURASINFORM5;vi first kill buenas críticas empecé ver parece historia lesbianas vampiros sacada wattpad mencionar filmada oo haces cámara huawei queda mejor;5;1;1;0;3
153681624815516;Tue Jun 14 21:02:00 +0000 2022;HONDURASINFORM5;regalaron audífonos compatibles huawei recién cambié teléfono samsung creí iba tener vender audífonos rehusaba dio alguien impoante sentí deshacerme pae hoy fin pude vincular fin;5;0;0;0;0
153681477062779;Tue Jun 14 20:56:08 +0000 2022;HONDURASINFORM5;okaputa mante huawei i veo paido veo;5;0;0;0;0
153681357714688;Tue Jun 14 20:51:24 +0000 2022;ITsellerNews;carrera empresa invita comunidad universitaria inscribirse cursos gratuitos viuales “huawei movile services” si interesado comunícate correo vtixilima edu ec;1040;0;0;0;0
153681198832356;Tue Jun 14 20:45:05 +0000 2022;_hidalgovv;sacaba lindas fotos luna huawei;64;1;1;0;3
153681102759724;Tue Jun 14 20:41:16 +0000 2022;Ursiss;disfruta contenidos favoritos renovada plataforma descarga ingresa comienza ver ofrecee;594;0;1;0;1
153681074746807;Tue Jun 14 20:40:09 +0000 2022;LeguiNatty;veo emoji amor huawei;11171;0;0;0;0
153680986296076;Tue Jun 14 20:36:38 +0000 2022;upsalesiana;hace años q metió huawei luego demás así astrofotografía ser campo abieo;22029;0;1;0;1
153680819346397;Tue Jun 14 20:30:00 +0000 2022;Pixelania;pae entendimos mal si van descansar grupo shows entrevistas música mv van separar van hacer ningún tipo actividad juntos tocará verlos publi huawei ejemplo ahre;88807;0;0;0;0
153680429534926;Tue Jun 14 20:14:31 +0000 2022;dam_jdm;huawei hacia alguna innovación;551;1;1;0;3
153678575340082;Tue Jun 14 19:00:50 +0000 2022;InfoElvalluno;huawei ys nuevo teléfono gama media incluye servicios  google;292;0;1;0;1
153677991310943;Tue Jun 14 18:37:37 +0000 2022;Revolucion_Web;guerra económica eu vs china metían aranceles respirar desastre red g huawei pandemia independiente número contagios fallecidos freno cadenas valor;59;0;0;0;0
153677942310974;Tue Jun 14 18:35:41 +0000 2022;JmnzJorge;huawei años atrás jajajaj;1357;1;1;0;3
15367790772768;Tue Jun 14 18:34:18 +0000 2022;HuaweiMobileMx;huawei compensó clientes afectados hot sale profeco;197858;0;0;1;2
153677673510189;Tue Jun 14 18:25:00 +0000 2022;ABCNoticiasMX;jaera chinos celulares buenos sé cuál reemplazar huawei nova t;60927;1;1;0;3
153677391512049;Tue Jun 14 18:13:47 +0000 2022;Revolucion_Web;obtén velocidad transmisión tarjetas capacidad reenvío t slot switches modulares huawei cotiza solución networking aquí;59;0;0;0;0
153677237688444;Tue Jun 14 18:07:41 +0000 2022;TecnoBitOficial;uso huawei camarada;770;1;1;0;3
153676478103786;Tue Jun 14 17:37:30 +0000 2022;rincon_tec;huawei utn firmaron convenio marco colaboración;13;0;0;0;0
153676418425971;Tue Jun 14 17:35:07 +0000 2022;ValerieDiazV;hola sabes si app calendario;80;0;1;0;1
153675797192495;Tue Jun 14 17:10:26 +0000 2022;SemBariloche;– huawei utn firmaron convenio marco colaboración;36;0;0;0;0
153675596288256;Tue Jun 14 17:02:27 +0000 2022;PredicatorM;si modelo teléfono huawei pues si jalan bien;190;1;1;0;3
15367556011828;Tue Jun 14 17:01:01 +0000 2022;ClaroPanama;mamado teléfono nunca funciona manera correcta demora tener facilidad decirle adiós huawei voy guardar teléfono señor regalo;121403;0;1;0;1
153675524575749;Tue Jun 14 16:59:36 +0000 2022;mauri_labs;llévate nexsys rewards huawei compras ceificaciones premios conoce detalles aquí;12;0;0;0;0
153675443591683;Tue Jun 14 16:56:23 +0000 2022;santrex_231;general;32;0;0;0;0
15367544085701;Tue Jun 14 16:56:17 +0000 2022;rivaldo__dp;si enteran huawei mate pro saca así fabricó hace años caen culo;89;1;1;0;3
153675133243406;Tue Jun 14 16:44:03 +0000 2022;NexsysPeru;compatibilidad huawei apps usar dos apps ver tarjeta checar saldo lentitud extrema ir banco hacer muchas cosas podrían hacerse múltiples apps;668;0;1;0;1
153675076710903;Tue Jun 14 16:41:48 +0000 2022;m_matambs;– huawei utn firmaron convenio marco  colaboración;1;0;0;0;0
15367500793647;Tue Jun 14 16:39:05 +0000 2022;Luchofede89;forma acabar huawei vía;187;1;1;0;3
153674623721867;Tue Jun 14 16:23:48 +0000 2022;arielmcorg;voy comprar iphone pantalla huawei prime;4794;1;1;0;3
153674609350503;Tue Jun 14 16:23:14 +0000 2022;nicosangomez;alguien comprado recientemente smaphone huawei sirven servicios google;447;0;1;0;1
153674499830096;Tue Jun 14 16:18:53 +0000 2022;AdriMelchionna;huawei p plus pro especialidad fotografiar objetos lejanos años después vino samsung aunque precio astronómico trabajo equipo sobrino sacó foto m;484;1;1;0;3
153674109906203;Tue Jun 14 16:03:23 +0000 2022;ElPatagonNET;ayuda huawei p uso app ver hbo max tiempo días empieza fallar termina volviendo loco celular funcionar demás app celu incluso llamadas única solucion borrar hbo;58;0;1;0;1
153673500087956;Tue Jun 14 15:39:10 +0000 2022;Conimarianaa;tremendo celu apenas huawei;243;0;1;0;1
153673414276282;Tue Jun 14 15:35:45 +0000 2022;esfera_android;huawei preparando huawei matepad pro nueva generación tablet podría mejorar puntos clave [+ info;1214;0;0;0;0
153673346925817;Tue Jun 14 15:33:04 +0000 2022;VendeTuCel;gente tuitera andamos manejando huawei watch fit rosa venta meses uso prácticamente nuevo entrega caja cable cargar correa originales bueno bonito barato;924;0;0;0;0
153673270550068;Tue Jun 14 15:30:02 +0000 2022;pibedecap;allí moto huawei alta gama puede faltar mano;2186;1;1;0;3
153673131164529;Tue Jun 14 15:24:30 +0000 2022;chicasicodelica;nueva tablet huawei camino filtra huawei matepad pro;145;0;0;0;0
153672969793725;Tue Jun 14 15:18:05 +0000 2022;ChernobyII;nueva tablet camino filtra matepad pro;3109;0;0;0;0
153672968363467;Tue Jun 14 15:18:02 +0000 2022;USBINFORMATICSC;problemas todas formas conecta través aplicación huawei salud ahí gestiona;1177;1;1;0;3
153672938786471;Tue Jun 14 15:16:51 +0000 2022;HuaweiEmpresas;nueva tablet huawei camino filtra huawei matepad pro español;9238;0;0;0;0
153672797556723;Tue Jun 14 15:11:15 +0000 2022;Marco_Costas;hecho huawei hacía samsung bueno;1165;1;1;0;3
153672759810484;Tue Jun 14 15:09:45 +0000 2022;DailyNews79;nueva tablet huawei camino filtra huawei matepad pro;100;0;0;0;0
153672590078748;Tue Jun 14 15:03:00 +0000 2022;Visortecno;menos mal huawei gspace queda full android;107;1;1;0;3
153671805217934;Tue Jun 14 14:31:49 +0000 2022;CIOMexico;huawei cumple perfectamente requisitos luego jugar rato aparece efootball responde luego cierra;6902;0;1;0;1
15367147144572;Tue Jun 14 14:18:33 +0000 2022;ManuelJCastill5;huawei mejores audífonos mundo justo decido volver comprarlos sacan mercado gustan ninguno buds mercado;157;1;1;0;3
153671443559056;Tue Jun 14 14:17:26 +0000 2022;9morales9;recomiendo da mucha lata modelos huawei parecidos jalan bien cámara mejor posición;757;1;1;0;3
153671432302806;Tue Jun 14 14:17:00 +0000 2022;pajarongutierre;viernes concieo wisin yandel personas robó celular si ahí ven huawei p leica ofrece avisan si ayuda cel pae trasera sopoe magnético foto gastado;1883;0;0;0;0
153671421551546;Tue Jun 14 14:16:34 +0000 2022;soncard76;mayo firmó acuerdo “confidencial” explorar proyectos “ciudades inteligentes” acusada varios países europeos violación restricciones comerciales;593;0;0;0;0
153671378358176;Tue Jun 14 14:14:51 +0000 2022;LautaaUY;preciazo michark concentrador adaptador usb c hdmi kpueo thunderbolt power delivery w pueo usb lector tarjetas sd tfde g macbook huawei matebook dell xps tableta cupón usbhubc precio ofea;2;0;0;0;0
153671362702526;Tue Jun 14 14:14:14 +0000 2022;SkillBones;cuñado pasó mismo mejor huawei watch sale barato reparación;553;1;1;0;3
153671070951773;Tue Jun 14 14:02:38 +0000 2022;wowquechollos;cualquier xiaomi huawei aunque pasen años siguen funcionando fuidez;1385;1;1;0;3
1536700524288;Tue Jun 14 13:22:10 +0000 2022;ShopParaTi;próximos lanzamientos huawei prometen ser éxito universo  wearables;6;0;0;0;0
153669919123322;Tue Jun 14 13:16:52 +0000 2022;supergeekcl;si necesitas servicios google aunque puedes disfrutar mayoría través navegador cámara huawei p pro buena;3402;1;1;0;3
153669551077342;Tue Jun 14 13:02:14 +0000 2022;topdescuentostg;aquí paramos buscar batería externa mah v power bank usb c led patalla bateria poatil charmast ultra slim powerbank compatible iphone x samsung s s huawei ipad lg;95;0;0;0;0
153668742531713;Tue Jun 14 12:30:07 +0000 2022;el_ofertador;llegó venta nocturna aniversario office depot laptop huawei matebook gb solo además meses intereses compra tienda consulta restricciones válido junio;14155;0;0;0;0
153668738141125;Tue Jun 14 12:29:56 +0000 2022;UrbanTecno;zoom x x todas formas teléfonos mejor calidad tipo fotos huawei modo dedicado pixel modo astrofotografia;87325;1;1;0;3
153668154974315;Tue Jun 14 12:06:46 +0000 2022;OfficeDepotMex;parpadea dos veces si siendo brainwashed gobierno chino mediante huawei;58463;0;0;0;0
153668065995538;Tue Jun 14 12:03:14 +0000 2022;ascano_y;g teléfonos inteligentes huawei solución simple puede utilizar  equipos;155;0;0;0;0
153667855956096;Tue Jun 14 11:54:53 +0000 2022;laguiadelchollo;poátil huawei tira precio mínimo pantalla fullview gb ssd menos euros;473;0;0;0;0
153667758493469;Tue Jun 14 11:51:00 +0000 2022;PDD20;hola cualquier huawei lanzado mayo servicios google trae tienda apps google play sugería publicar app huawei appgallery requiere adaptación mínima ht;3394;0;1;0;1
153666671594945;Tue Jun 14 11:07:49 +0000 2022;Revolucion_Web;huawei watch d avance tecnología reloj inteligente mide presión aerial;59;0;0;0;0
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;compré huawei linea llegó rapido casa satisfecho verdad;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei nova ligero dura pila diseño bonito;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei nova buena;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;caido huawei p lite nunca pasado intacto funciona bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;juego cod p llite graficos ven bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;mayoria aplicaciones huawei necesidad terceros solo creo acceso directo funcionan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;app bancomer si funcionado huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;free buds huawei buenos baratos dura pila tiempo suenan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;carga rapida huawei nova buena;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;servicio correo huawei puede sincronizar gmail llegan todas notificaciones gmail telefono;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;whatsapp problemas huawei p lite;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;jugado pug mobile nova ningun problema;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei mate pro buen zoom definición gusta;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pensé tener huawei estaria limitado verdad lograddo tener mismas funcionalidades android;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;igualmente utilizo servicio nube huwei tambien bueno servicio bloqueo rastreo caso robo;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;servicio tienda huawei tambien pueden facturar buenos descuentos;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pedi pantalla huawei pagina huawei llegó super rapido;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cayó celular si aguantó huawei p lite;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;despues dos años sigue durando bien bateria huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;bocina huawei buena graves suenan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;armé pantalla huawei curva jugar assetto corsa ve bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;bueno servicio cliente tienda huawei;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pesar tener tal aplicaciones comodo huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;super rapido servicio linea huawei;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;buenas promociones huawei arme celular smawatch;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;llegó rapido pedido huawei compré directo tienda;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;compré huawei linea llegó rapido casa satisfecho verdad;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei nova ligero dura pila diseño bonito;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei nova buena;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;caido huawei p lite nunca pasado intacto funciona bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;juego cod p llite graficos ven bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;mayoria aplicaciones huawei necesidad terceros solo creo acceso directo funcionan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;app bancomer si funcionado huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;free buds huawei buenos baratos dura pila tiempo suenan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;carga rapida huawei nova buena;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;servicio correo huawei puede sincronizar gmail llegan todas notificaciones gmail telefono;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;whatsapp problemas huawei p lite;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;jugado pug mobile nova ningun problema;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei mate pro buen zoom definición gusta;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pensé tener huawei estaria limitado verdad lograddo tener mismas funcionalidades android;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;igualmente utilizo servicio nube huwei tambien bueno servicio bloqueo rastreo caso robo;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;servicio tienda huawei tambien pueden facturar buenos descuentos;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pedi pantalla huawei pagina huawei llegó super rapido;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cayó celular si aguantó huawei p lite;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;despues dos años sigue durando bien bateria huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;bocina huawei buena graves suenan bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;armé pantalla huawei curva jugar assetto corsa ve bien;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;bueno servicio cliente tienda huawei;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pesar tener tal aplicaciones comodo huawei;1;1;1;0;3
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;super rapido servicio linea huawei;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;buenas promociones huawei arme celular smawatch;1;1;0;1;4
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;tienda huawei estafó;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;compré tienda linea huawei respetaron descuentos;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei pura estafa compré linea cancelaron compras;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;nunca llegó producto sigo esperando reenbolso;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;llegó producto pedi tienda huawei;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;tienda huawei respetó descuento llegó producto adicional;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pedi pantalla tienda huawei tardó demasiado casi mes;1;0;0;1;2
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei basura filtros colores exagerados;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei modo retrato basura recoa silueta aveces reconoce brazos;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei buena satura colores;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei p lite repente apaga malo;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;camara huawei funciona bien noche;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei calienta demasiado;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;colores fotos huawei estan saturados malos;1;0;1;0;1
153653000000000;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;contento huawei colores estan saturados;1;0;1;0;1
155237976078913;Wed Jul 27 19:45:51 +0000 2022;unamushasha;si huawei varian datos ejemplo dice dormi xd;2088;0;1;1;5
15523789805773;Wed Jul 27 19:42:45 +0000 2022;Andre_Villalba;buen teléfono huawei android malo so propietary emui juega matar google;358;1;1;0;3
155237713161064;Wed Jul 27 19:35:24 +0000 2022;loboalonsotegui;llevo huawei pesar fallos mu tontos ahí sigue cabrón;132;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;batería huawei dura día uso intenso increíble optimización;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cámaras huawei nivel extraño cámara profesional;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;diseño huawei elegante premium sólido mano;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cambié huawei fluidez sistema sorprendió buen trabajo;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cámara nocturna huawei fotos salen brutales;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;inteligencia aificial cámara huawei realmente hace diferencia;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;modo retrato huawei joya bokeh natural súper definido;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pocos teléfonos ofrecen precio huawei relación calidad precio top;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;harmonyos súper intuitivo adapté rapidísimo buen sistema;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei hace multitarea placer va rápido lags;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;calidad sonido llamadas impecable si lado;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;colores pantalla huawei vívidos precisos perfectos ver series;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;amo ecosistema huawei cel reloj tablet súper integrados;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;llevo años huawei sigue funcionando nuevo;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pesar huawei sigue innovando merece respeto;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;centro atención huawei resolvieron minutos servicio;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;encanta cómo tratan tienda huawei profesionales amables paciencia;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;servicio postventa huawei eficiencia repararon cel días cracks;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei escucha cliente repoé fallo dieron solución real gracias;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;esperaba atendieran tan bien whatsapp huawei sorprende;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;asesores huawei explican apuro agradece atención;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;cambiaron pantalla tiempo récord garantía buena experiencia;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei envió seguimiento correo pidiera atención real;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;quedé cargador tienda huawei apoyaron instante;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;trato tienda huawei tan bueno dieron ganas comprar cosas;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pregunté accesorios solo ayudaron dieron tips buenísimo;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;atención tienda huawei premium marcas;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei olvidó después compra seguimiento vale oro;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;garantía salí feliz rápido amable dramas;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;atención huawei hace quieras volver así deberían ser todas marcas;1;1;0;1;4
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;jugando huawei nova lags calentones bien optimizado cel;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;nova huawei corre genshin si esperaba;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;traba calienta gráficos ven increíbles nova sorprendió;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;si buscas cel gamer pagar founa huawei nova opción;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;call of duty mobile vuela nova huawei rompió modelo;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;smooth va nova pubg gráficos altos;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;nova puedo jugar horas batería muera huawei sabe hace;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;frames estables juegos pesados nova locura;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;pensé gama media nova corriera tan bien juegos;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei nova enviciado solo pantalla rendimiento;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;nunca pensé iba jugar tan cómodo nova buena compra;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;combinación pantalla fluida buen procesador nova ideal gaming;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;nova aguantando juegos echo huawei falla;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;jugar nova premium gráficos brutales;1;1;1;0;3
153653000000001;Tue Jun 20 01:55:56 +0000 2022;pruebaTrainDummy;huawei lució nova gaming comprometer rendimiento diseño;1;1;1;0;3
